id;Data;Ano_Construção;Ano_Reforma;Sala;Escritório;Cozinha;Quarto;Banheiro;Andares; Preço 
493;20150127;1968;0;1;0;1;3;1.75;1;232000
494;20141030;1960;0;2;0;1;5;2.5;2;669950
495;20140614;1972;0;1;0;1;3;2;1;397500
496;20140512;2004;0;2;0;1;2;2.5;2;490000
497;20150128;1925;2003;2;0;1;4;2;2;725000
498;20140917;1958;0;1;0;1;3;2.75;1;299000
499;20140818;1900;0;1.5;0.5;1;2;1.5;1.5;625000
500;20141106;2000;0;2;0;1;3;2.5;2;437500
501;20150510;2003;0;2;0;1;4;2.5;2;650000
502;20140519;1929;0;1;0;1;2;1;1;475000
503;20140502;1966;0;1;0;1;3;2;1;342000
504;20141015;1999;0;2;0;1;4;2.5;2;1,19735E+11
505;20150210;1963;0;1;0;1;3;1.5;1;280000
506;20140521;1993;0;1;0;1;2;1.75;1;240000
507;20140527;1924;0;1.5;0.5;1;3;1;1.5;529000
508;20150202;1941;0;1;0;1;3;1;1;442000
509;20140508;1946;0;1;0;1;2;1;1;615000
510;20140612;2006;0;2;0;1;4;3.75;2;1485000000
511;20150505;1981;0;1;0;1;4;1.75;1;585000
512;20150305;2005;0;2;0;1;4;2.5;2;480000
513;20140721;1990;0;2;0;1;5;3.5;2;1095000000
514;20141105;1949;0;1.5;0.5;1;4;1;1.5;290000
515;20140820;1951;0;1;0;1;3;1.75;1;615000
516;20150311;1950;0;1;0;1;2;1;1;300000
517;20141029;1932;0;1.5;0.5;1;3;1;1.5;308000
518;20150507;2001;0;2;0;1;3;2.5;2;750000
519;20141114;1916;0;1;0;1;4;2.25;2.5; 2.25e+006 
520;20140805;2005;0;2;0;1;4;3.25;2;890000
521;20150325;1958;0;1;0;1;3;1;1;288000
522;20140906;1943;2005;1;0;1;2;1;1;190000
523;20150326;2005;0;1;0;1;5;3;1;515000
524;20141105;1930;0;1;0;1;4;1.5;1;235000
525;20140818;1951;0;1;0;1;2;1;1;275000
526;20141121;1952;0;1;0;1;2;2;1;727500
527;20140620;2003;0;2;0;1;4;2.5;2;650000
528;20140618;2001;0;2;0;1;6;5;2; 1.6e+006 
529;20141105;1944;0;1.5;0.5;1;4;1;1.5;365000
530;20141008;1984;0;1;0;1;3;1.75;1;662000
531;20150429;1978;0;1;0;1;3;2.5;1;270500
532;20150505;1978;0;2;0;1;2;1.5;2;200000
533;20150224;1987;0;2;0;1;4;3.25;2;970000
534;20140624;1962;0;1;0;1;3;1.5;1;160000
535;20150218;1971;0;1;0;1;3;1;1;204000
536;20150218;1985;0;2;0;1;3;2.25;2;358000
537;20150501;1979;0;1;0;1;4;1.75;1;452000
538;20141204;1900;0;1;0;1;2;2;1;595000
539;20150410;1994;0;1;0;1;3;2;1;249000
540;20150310;1999;0;2;0;1;4;2.5;2;346900
541;20150218;1976;0;2;0;1;3;2.5;2;2125000000
542;20141030;2003;0;2;0;1;4;2.5;2;280000
543;20141013;1973;0;1;0;1;4;1.75;1;318888
544;20140911;1967;0;1;0;1;3;2.25;1;530000
545;20141121;1983;0;2;0;1;3;2.25;2;375000
546;20150422;1988;0;2;0;1;4;2.5;2;910000
547;20140523;1991;0;2;0;1;4;2.5;2;782000
548;20150319;2008;0;2;0;1;2;2;2;259950
549;20140923;1979;0;1;0;1;4;2.75;1;315000
550;20140528;1943;0;1;0;1;2;1;1;215000
551;20140723;1946;0;1;0;1;3;1.75;1;705000
552;20141013;1952;0;2;0;1;3;3;2; 1.45e+006 
553;20150508;1949;0;2;0;1;3;1.75;2;451000
554;20140902;1943;0;1;0;1;2;1;1;261000
555;20141117;1956;0;1;0;1;3;1.5;1;396000
556;20140722;1999;0;2;0;1;4;2.5;2;725000
557;20140620;1965;2003;2;0;1;7;3.5;2; 1.95e+006 
558;20140715;1959;0;1.5;0.5;1;4;1;1.5;238000
559;20150427;1973;0;2;0;1;6;1.75;2;750000
560;20141027;1998;0;2;0;1;4;2.5;2;331500
561;20141028;1978;0;1;0;1;4;3;1;460000
562;20140707;1982;0;1;0;1;4;2.25;1;404950
563;20141217;2014;0;2;0;1;3;2.5;2;880000
564;20140613;1997;0;2;0;1;4;2.5;2;863000
565;20141216;1960;0;1;0;1;3;1.75;1;638700
566;20140728;2008;0;2;0;1;3;2.5;2;435000
567;20141231;1959;0;1.5;0.5;1;3;1;1.5;260000
568;20140814;1927;0;1.5;0.5;1;5;2.75;1.5;671500
569;20141022;1907;0;1.5;0.5;1;3;1;1.5;610000
570;20141218;1937;0;1;0;1;2;0.75;1;405000
571;20140718;2003;0;2;0;1;4;2.5;2;338900
572;20150123;2004;0;2;0;1;4;4;2;720000
573;20150424;1927;0;1.5;0.5;1;5;3;1.5;442000
574;20140603;1902;0;1.5;0.5;1;5;2.75;1.5;650000
575;20150102;1981;0;1;0;1;3;1.75;1;263500
576;20141217;1963;0;1;0;1;2;1;1;300000
577;20141209;2009;0;2;0;1;3;2.5;2;266000
578;20141211;2009;0;1;0;1;4;4;2.5;930000
579;20150127;2004;0;2;0;1;4;2.5;2;530000
580;20141211;1965;0;1;0;1;3;1;1;180000
581;20140516;2005;0;2;0;1;3;2.5;2;619000
582;20140821;1962;0;1;0;1;3;1.5;1;264000
583;20140701;1941;0;1.5;0.5;1;2;2.25;1.5;730000
584;20141022;1975;0;2;0;1;4;2.25;2;439000
585;20141117;1981;0;1;0;1;4;1.75;1;268500
586;20140715;1985;0;1;0;1;3;1.75;1;330000
587;20140819;1903;2013;1.5;0.5;1;3;2.5;1.5;640000
588;20140708;1978;0;2;0;1;3;2.5;2;900000
589;20140930;1985;0;2;0;1;3;2.25;2;370000
590;20150314;1931;0;1.5;0.5;1;3;2;1.5;685000
591;20140904;1981;0;1;0;1;3;1.5;1;505000
592;20141021;1966;0;1;0;1;3;1.75;1;265000
593;20150324;2006;0;2;0;1;3;2.5;2;290000
594;20140902;2006;0;2;0;1;4;2.5;2;296000
595;20150213;1996;0;2;0;1;4;2.5;2;360000
596;20140604;1997;0;1;0;1;3;1.75;1;240500
597;20140722;2007;0;2;0;1;2;2.5;2;372500
598;20141002;2004;0;2;0;1;3;2.5;2;595000
599;20141017;1997;0;2;0;1;4;3;2;515000
600;20140805;1962;0;2;0;1;4;2.25;2; 1.22e+006 
601;20141009;2004;0;1;0;1;2;1.75;1;507000
602;20150204;1984;0;1;0;1;4;2;1;399950
603;20140820;1994;0;2;0;1;3;1.75;2;185000
604;20140825;1980;0;1;0;1;3;1.75;1;460000
605;20150224;1985;0;2;0;1;3;2.25;2;435500
606;20150408;1966;0;1;0;1;4;2.75;1;469000
607;20140505;2000;0;2;0;1;2;3;2;531000
608;20150206;1949;0;1;0;1;2;1;1;443500
609;20141126;1990;0;1;0;1;3;2;1;223000
610;20150417;1996;0;2;0;1;4;3.5;2;590000
611;20141209;1997;0;1;0;1;2;2.5;3;340000
612;20141105;1925;0;1;0;1;3;2;1;650000
613;20140925;1990;0;2;0;1;3;2.5;2;533600
614;20140610;2005;0;2;0;1;3;2.75;2;695000
615;20140617;1988;0;1.5;0.5;1;3;1.75;1.5;242000
616;20150114;1967;0;1;0;1;3;2.25;1;425000
617;20150506;1981;0;2;0;1;3;2.25;2;525000
618;20140922;1988;0;2;0;1;3;2.5;2;485000
619;20150113;1971;0;1;0;1;3;1;1;175000
620;20140619;1983;0;1;0;1;3;2;1;210000
621;20150415;1989;0;2;0;1;3;2.5;2;260000
622;20140623;1976;0;1;0;1;3;2.5;1;577000
623;20141021;1958;0;1;0;1;3;1.5;1;200000
624;20150225;1927;0;1;0;1;2;1.75;1;605000
625;20140521;1947;0;1;0;1;3;1;1;325000
626;20140814;1944;0;1;0;1;3;1;1;289500
627;20140808;2014;0;1;0;1;3;2.5;3;559950
628;20150406;1941;0;1;0;1;3;1.75;1;10425000000
629;20141009;1970;0;1;0;1;3;2.25;1;543500
630;20140522;1983;0;2;0;1;4;2.25;2;480000
631;20140523;1982;0;1;0;1;3;1;1;218000
632;20140622;1914;1945;1;0;1;2;1.75;1;565000
633;20141212;1968;0;1;0;1;3;1.75;1;426700
634;20140912;1957;0;1;0;1;3;2.5;1;650000
635;20140924;1910;0;1;0;1;2;1;1;542000
636;20140624;1977;0;1;0;1;3;1.75;1;415000
637;20140815;1953;0;1;0;1;3;1;1;214000
638;20150121;1949;0;2;0;1;3;1.5;2;245000
639;20140701;1993;0;1;0;1;3;2;1;314500
640;20150409;1924;0;2;0;1;3;1.5;2; 1.12e+006 
641;20150303;1963;0;1;0;1;2;2;1;378000
642;20140728;1982;0;1;0;1;4;2.5;1;305000
643;20150320;1978;0;1;0;1;5;2.75;1;595000
644;20150512;2015;0;1;0;1;3;2.5;3;729500
645;20140930;2003;0;2;0;1;3;2.5;2;430000
646;20150409;1987;0;1;0;1;3;1.75;1;240000
647;20150320;1916;0;1.5;0.5;1;3;1.75;1.5;545000
648;20140707;1918;0;1;0;1;3;1.75;1;530000
649;20141118;1939;0;1;0;1;1;1;1;157000
650;20150407;1925;0;1.5;0.5;1;4;1;1.5;425000
651;20141117;1944;0;1;0;1;3;1;1;220000
652;20141124;1976;0;1;0;1;4;1.75;1;521000
653;20140523;1952;0;1;0;1;3;1;1;325000
654;20150403;1911;0;1.5;0.5;1;3;2;1.5;597500
655;20140723;1999;0;2;0;1;3;2.5;2;337000
656;20150422;1991;0;2;0;1;3;2.5;2;1000000
657;20141120;1957;0;1;0;1;3;2.5;1; 3.07e+006 
658;20140507;1943;0;1;0;1;3;1;1;495000
659;20150102;2001;0;2;0;1;4;3.5;2;748000
660;20140902;1953;0;1;0;1;3;1.5;1;888000
661;20150324;1986;0;1;0;1;3;1.75;1;269900
662;20141113;1967;0;1;0;1;4;2.5;1;496500
663;20150121;1969;0;2;0;1;3;2.5;2;475000
664;20140527;2004;0;1;0;1;3;1.5;3;312000
665;20141124;1976;0;1;0;1;3;1;1;323000
666;20141124;1986;0;1;0;1;3;1.75;1;331000
667;20140514;2007;0;1;0;1;3;1.5;3;306000
668;20140930;2002;0;1;0;1;4;2.5;3;655000
669;20140709;1959;0;1;0;1;3;1.5;1;290000
670;20140802;1965;0;2;0;1;4;3.25;2; 1.25e+006 
671;20140616;1949;0;1;0;1;3;1.75;1;460000
672;20140912;1940;0;1;0;1;4;2.5;1;435000
673;20150316;1978;0;1;0;1;4;2.75;1;664000
674;20140729;1921;0;2;0;1;4;1.75;2;865000
675;20140813;1968;0;1;0;1;3;1.75;1;385000
676;20140718;1975;0;1;0;1;3;2.25;1;497000
677;20140623;1925;0;1;0;1;2;1;1;280000
678;20150127;1924;0;1;0;1;2;1.5;1;188000
679;20140930;1969;0;1;0;1;3;1;1;478500
680;20140731;2001;0;2;0;1;4;3.5;2;1145000000
681;20140815;1981;0;1;0;1;3;2;1;222000
682;20140528;1984;0;2;0;1;4;3;2;799000
683;20140609;2006;0;2;0;1;4;2.5;2;609900
684;20141016;1995;0;2;0;1;4;3.5;2;413000
685;20141013;1930;0;1.5;0.5;1;4;1;1.5;400000
686;20150105;2014;0;2;0;1;5;2.75;2;802541
687;20140519;1990;0;2;0;1;3;2.5;2;320000
688;20150311;2006;0;2;0;1;4;2.5;2;507000
689;20140924;1946;0;1;0;1;3;1;1;387500
690;20150224;1967;0;1;0;1;3;1;1;396000
691;20140821;1958;0;1;0;1;3;1.75;1;373000
692;20140923;1965;0;2;0;1;5;2.5;2;14849000000
693;20140721;1983;0;2;0;1;4;2.25;2;359900
694;20150304;1927;0;1;0;1;2;1;1;410000
695;20140712;1992;0;2;0;1;4;2.5;2;690000
696;20140625;1985;0;1;0;1;3;2;1;245000
697;20141229;1979;0;1;0;1;5;2.5;1;700000
698;20140922;1977;0;1;0;1;4;1.75;1;268000
699;20140610;1979;0;1;0;1;3;1.75;1;225000
700;20141009;1976;0;2;0;1;4;2.25;2;980000
701;20150407;1905;0;1.5;0.5;1;2;1;1.5;795000
702;20150504;1953;0;1;0;1;2;1;1;195000
703;20141103;1950;0;1;0;1;4;2;1;480000
704;20141219;1900;0;1;0;1;4;2;1;485000
705;20140815;1928;0;1;0;1;2;1;1;130000
706;20140804;1946;0;1;0;1;2;1;1;325000
707;20150413;1984;0;1;0;1;3;1.75;1;440000
708;20141014;1958;0;1;0;1;4;1.75;1;550000
709;20140805;1967;0;1;0;1;3;1.75;1;310000
710;20140701;1989;0;2;0;1;3;2.5;2;530000
711;20140625;1993;0;2;0;1;4;2.5;2;390000
712;20140908;1981;0;1;0;1;3;1.75;1;243000
713;20140722;1990;0;2;0;1;4;2.5;2;639000
714;20140918;1969;0;1;0;1;4;1;1;215000
715;20150304;1961;0;1;0;1;5;1.75;1;405000
716;20141222;1968;0;1;0;1;4;1.75;1;250000
717;20140715;1954;0;1;0;1;3;1.5;1;405500
718;20140728;1937;1990;2;0;1;6;2.25;2;452000
719;20150102;1937;1990;2;0;1;6;2.25;2;730000
720;20150414;1994;0;1;0;1;3;2;1;267000
721;20140808;2002;0;2;0;1;3;2.5;2;289950
722;20140728;1911;0;1;0;1;2;1;1;565000
723;20140808;1988;0;2;0;1;4;3.25;2;1578000000
724;20150420;2007;0;2;0;1;3;2.5;2;636000
725;20140918;2004;0;1;0;1;5;3;1;350000
726;20140604;1978;0;1;0;1;3;1.5;1;320000
727;20140613;1978;0;1;0;1;2;1.75;1;210000
728;20140910;1950;0;1;0;1;2;1;1;245000
729;20141106;1983;0;1;0;1;3;1.75;1;328000
730;20140509;1989;0;2;0;1;4;2.25;2;985000
731;20140612;1976;0;1;0;1;3;1.75;1;501000
732;20140917;1992;0;2;0;1;3;2.25;2;315000
733;20140508;2012;0;2;0;1;3;2.75;2;403000
734;20140715;1934;0;2;0;1;3;2;2;550000
735;20150113;2012;0;2;0;1;4;2.5;2;347500
736;20141006;1986;0;2;0;1;4;2.25;2;365000
737;20150224;1951;0;1;0;1;3;1;1;588000
738;20140820;1977;0;1;0;1;3;1.75;1;605000
739;20141113;1937;0;2;0;1;3;3.25;2; 1.3e+006 
740;20141119;1974;0;1;0;1;3;2;1;233000
741;20140728;1997;0;2;0;1;4;2.5;2;360000
742;20141215;1929;0;1;0;1;2;1.75;1;459000
743;20141107;1995;0;1;0;1;3;2;1;740000
744;20140917;1967;0;1;0;1;3;1;1;305000
745;20140620;1925;0;1;0;1;3;1;1;395000
746;20150123;2000;0;2;0;1;4;2.5;2;560000
747;20140714;1963;0;1;0;1;4;1.75;1;650000
748;20140605;2003;0;2;0;1;3;2.5;2;449950
749;20150224;1940;0;1;0;1;3;1.5;1;517500
750;20140903;1970;0;1;0;1;4;1.5;1;435000
751;20150409;1952;0;1;0;1;3;1;1;329999
752;20141210;1960;0;1;0;1;3;1.75;1;950000
753;20140730;1944;0;1;0;1;3;1;1;447000
754;20140828;2010;0;1;0;1;2;2.5;1;699800
755;20140603;1911;1988;1;0;1;3;1.75;1;850000
756;20140902;1979;0;1;0;1;3;1.75;1;316500
757;20140715;1981;0;1;0;1;5;3.5;1;942500
758;20150121;1991;0;2;0;1;2;2.25;2; 1.31e+006 
759;20150202;1964;0;1;0;1;4;2.25;1;856600
760;20141024;1918;0;1;0;1;5;1.5;2.5;405600
761;20140529;1996;0;2;0;1;4;2.5;2;565000
762;20140911;2008;0;2;0;1;3;2.25;2;400000
763;20150324;1997;0;1;0;1;3;2;1;330000
764;20150227;2005;0;2;0;1;4;2.75;2;374950
765;20141217;1983;0;1;0;1;3;2.75;1;405300
766;20141104;1984;0;2;0;1;3;2.25;2;560000
767;20150324;1961;0;1;0;1;4;2.25;1;824000
768;20140716;1984;0;1;0;1;3;1.75;1;260000
769;20150107;1965;0;1;0;1;4;2.5;1;760000
770;20140624;1995;0;2;0;1;3;2.5;2;405000
771;20140619;1987;0;2;0;1;4;2.5;2;429900
772;20141113;1961;0;1;0;1;3;1.5;1;341500
773;20140612;1957;0;1.5;0.5;1;5;2;1.5;465250
774;20140506;1912;2005;1.5;0.5;1;2;2;1.5;450000
775;20150209;1955;0;1;0;1;3;1;1;390000
776;20140502;1963;0;1;0;1;3;2.25;1;420000
777;20140615;2002;0;2;0;1;3;2.5;2;269950
778;20141016;1910;0;1;0;1;4;2;1;493000
779;20140515;1998;0;2;0;1;4;2.5;2;370000
780;20140612;1905;0;1.5;0.5;1;5;4.25;1.5; 2.25e+006 
781;20150225;1967;0;1;0;1;3;1;1;305000
782;20140612;1938;0;1.5;0.5;1;3;1.75;1.5;400000
783;20141118;2009;0;2;0;1;3;1.5;2;320000
784;20150121;1911;0;2;0;1;4;1;2;715000
785;20141202;1966;0;1.5;0.5;1;6;2.75;1.5;650000
786;20150304;1966;0;1;0;1;5;1.75;1;218000
787;20150415;1964;0;1;0;1;2;1;1;500000
788;20141120;1984;0;1;0;1;4;2;1;460000
789;20140709;1969;0;1;0;1;3;1.5;1;232500
790;20140516;1990;0;2;0;1;3;2.5;2;408200
791;20140611;1980;0;1;0;1;3;1.75;1;522000
792;20140623;1982;0;2;0;1;4;2.5;2;675000
793;20140709;1999;0;1;0;1;4;3.5;1;1355000000
794;20141009;1952;0;1.5;0.5;1;4;1;1.5;249950
795;20150304;1950;0;1;0;1;2;1;1;210000
796;20140711;1947;0;1;0;1;4;1;1;429950
797;20141006;1993;0;2;0;1;4;2.5;2;737500
798;20140926;1958;0;1;0;1;4;2;1;710000
799;20141020;1999;0;2;0;1;3;2.5;2;470000
800;20150224;1993;0;1;0;1;4;3.5;1; 1.1e+006 
801;20140815;1913;0;1.5;0.5;1;3;2;1.5;650000
802;20140519;1967;0;1;0;1;4;2.5;1;1216000000
803;20150115;1987;0;2;0;1;3;2.5;2;422120
804;20150107;2007;0;2;0;1;5;2.5;2;625000
805;20140606;1954;0;1.5;0.5;1;4;1;1.5;385200
806;20150414;1989;0;2;0;1;3;2.25;2;500000
807;20141118;1989;0;2;0;1;4;2.25;2;308000
808;20140605;1977;0;1;0;1;3;2.75;1;565000
809;20140908;2004;0;2;0;1;3;2.5;2;581000
810;20140806;1999;0;1;0;1;3;2;1;361000
811;20150122;1964;0;1;0;1;3;1;1;345000
812;20141016;2008;0;2;0;1;2;2.25;2;419000
813;20150512;2004;0;2;0;1;3;2.5;2;347000
814;20141022;1989;0;2;0;1;4;2.25;2;625000
815;20150325;1999;0;2;0;1;4;4.25;2; 2.4e+006 
816;20141223;2014;0;1;0;1;3;3.25;2.5;379000
817;20141222;1988;0;2;0;1;3;1.5;2;310000
818;20150513;1941;0;1;0;1;2;2;1;250000
819;20140814;2005;0;2;0;1;5;2.75;2;682000
820;20140721;1992;0;1;0;1;3;2;1;246500
821;20141029;1932;0;1.5;0.5;1;3;1;1.5;325000
822;20140806;2004;0;2;0;1;4;2.5;2;310950
823;20140901;1931;0;2;0;1;3;2;2; 1.1e+006 
824;20141002;1954;0;1;0;1;3;1;1;287500
825;20150218;1954;0;1;0;1;3;1;1;431000
826;20140822;1968;0;1;0;1;3;1;1;226000
827;20150512;1926;0;1.5;0.5;1;3;1.75;1.5;825000
828;20140911;1947;0;1.5;0.5;1;4;1;1.5;175000
829;20140515;1959;0;1;0;1;3;1.5;1;465750
830;20150319;1983;0;2;0;1;4;2.25;2;659000
831;20150210;1941;0;1;0;1;3;1.75;1;595000
832;20140626;1987;0;2;0;1;3;2.25;2;350000
833;20140606;1975;0;1;0;1;4;2.25;1;270000
834;20140911;1957;0;1;0;1;6;2.25;1;662500
835;20141120;1939;1957;1;0;1;3;1.75;1;249900
836;20150317;1977;0;1;0;1;3;1.75;1;324500
837;20140718;2004;0;1;0;1;2;1.75;1;430000
838;20150513;2004;0;1;0;1;2;1.75;1;419950
839;20140728;1962;0;1;0;1;4;1.75;1;285000
840;20150107;2002;0;2;0;1;4;2.5;2;332000
841;20141215;1956;0;1;0;1;4;1.75;1;282000
842;20141118;1987;0;1;0;1;3;1;1;320000
843;20140509;1911;1977;1.5;0.5;1;3;1;1.5;428750
844;20150114;1977;0;2;0;1;3;2.25;2;330000
845;20141209;2008;0;1;0;1;4;3.5;3;456500
846;20140509;1972;0;1;0;1;3;2.25;1;352000
847;20141125;1912;0;1.5;0.5;1;4;2;1.5;664000
848;20140722;1987;0;1;0;1;3;1.75;1;628000
849;20150304;1977;0;1;0;1;3;1.75;1;512000
850;20141211;1969;0;1;0;1;3;2;1;254000
851;20140521;1994;0;2;0;1;4;2.5;2;535800
852;20141010;1960;1981;1;0;1;3;1;1;287653
853;20140731;2006;0;2;0;1;3;2.5;2;438000
854;20140716;1949;0;1;0;1;4;1.75;1;450000
855;20140627;1998;0;2;0;1;5;2.75;2;327000
856;20140812;2005;0;2;0;1;4;2.5;2;370500
857;20141022;1993;0;2;0;1;3;2.5;2;265000
858;20150310;1979;0;1;0;1;4;2.75;1;450000
859;20140627;1988;0;1.5;0.5;1;3;1;1.5;425000
860;20141113;1977;0;1;0;1;3;1.75;1;166600
861;20140620;1963;0;1;0;1;1;0.75;1;245000
862;20150508;1951;0;1;0;1;3;1;1;565000
863;20140811;1976;0;1;0;1;3;1.75;1;539900
864;20150303;2010;0;2;0;1;3;3.5;2;910000
865;20141104;1990;0;2;0;1;4;2.5;2;280000
866;20150313;1989;0;2;0;1;3;2.25;2;275000
867;20150427;2001;0;2;0;1;3;2.5;2;467000
868;20140731;1996;0;2;0;1;3;2.5;2;457500
869;20141226;1908;0;1;0;1;2;1;1;381156
870;20150423;1977;0;1;0;1;5;2.5;1;289999
871;20150422;1919;0;1;0;1;3;1.75;1;642450
872;20140919;1962;0;1;0;1;3;2.25;1;469950
873;20150305;1975;0;1;0;1;3;2;1;795000
874;20150211;1984;0;2;0;1;4;2.5;2;785000
875;20140530;1983;0;2;0;1;3;2.25;2;860000
876;20140612;1990;0;1.5;0.5;1;0;1;3.5;1095000000
877;20150213;1959;0;1;0;1;3;1;1;147500
878;20141125;1978;0;1;0;1;3;2;1;390000
879;20141219;1954;0;1;0;1;3;1;1;229000
880;20140515;1932;0;1;0;1;3;1;1;185000
881;20140826;1941;0;1;0;1;3;1.5;1;414900
882;20150212;1914;0;1;0;1;4;2;1;200000
883;20141021;1969;0;1;0;1;4;2.25;1;225000
884;20140912;1924;0;2;0;1;3;1.75;2;720000
885;20140603;1908;0;2;0;1;4;2.5;2;930000
886;20140604;1952;0;1;0;1;5;2.5;1; 1.27e+006 
887;20141111;1928;0;2;0;1;5;3.25;2;700000
888;20140715;2005;0;1;0;1;2;1.5;3;466000
889;20140825;1976;0;1;0;1;3;1.5;1;374000
890;20140716;1994;0;2;0;1;3;2.5;2;480000
891;20140610;1995;0;2;0;1;3;2.5;2;740000
892;20141110;1923;2014;1.5;0.5;1;4;1;1.5; 1.01e+006 
893;20140530;2002;0;2;0;1;4;2.5;2;395000
894;20140725;1954;0;1;0;1;2;1;1;340000
895;20140811;2003;0;2;0;1;3;2;2;209000
896;20141114;1962;0;1.5;0.5;1;5;2.5;1.5;431650
897;20140508;1971;0;1;0;1;5;2.5;1;980000
898;20140805;1993;0;2;0;1;3;2.5;2;660000
899;20150311;1977;0;2;0;1;4;2.25;2;730000
900;20150414;1988;0;1;0;1;3;1.75;1;291500
901;20140620;1997;0;2;0;1;4;3.5;2;905000
902;20140811;1993;0;1.5;0.5;1;4;2.5;1.5;800000
903;20140509;2013;0;1;0;1;4;3.5;1;839900
904;20140714;2007;0;2;0;1;1;1.5;2;200000
905;20150218;1979;0;1;0;1;3;2;1;300000
906;20140603;1942;0;1.5;0.5;1;3;1.75;1.5;530000
907;20150326;1995;0;2;0;1;3;2.25;2;314950
908;20141007;1960;0;1;0;1;3;1.75;1;255000
909;20141016;1950;0;1;0;1;5;2.75;1;550000
910;20140806;1917;0;1;0;1;3;1;1;435000
911;20141124;1966;0;1;0;1;3;1.75;1;234000
912;20141010;1975;0;1;0;1;4;2.25;1;615000
913;20140910;1985;0;1;0;1;3;2;1;205000
914;20140919;1955;0;1;0;1;4;1.75;1;384000
915;20140522;1994;0;2;0;1;3;2.5;2;324000
916;20140722;1946;0;1;0;1;3;1.75;1;645000
917;20141023;2007;0;2;0;1;3;3.25;2;570000
918;20141210;1999;0;2;0;1;3;2.5;2;324000
919;20140828;1943;0;1;0;1;2;1;1;270000
920;20140519;1962;0;1.5;0.5;1;5;1.5;1.5;290000
921;20140630;1965;0;1;0;1;3;2;1;250000
922;20150120;1990;0;2;0;1;3;1.75;2;342000
923;20150318;1958;0;1;0;1;3;1.5;1;255000
924;20140623;1972;0;1;0;1;3;2.25;1;800000
925;20140516;1926;0;1.5;0.5;1;3;1.75;1.5;451000
926;20141203;1967;0;1;0;1;4;2.5;1;990000
927;20140520;1983;0;1;0;1;4;2.5;1;288400
928;20150310;1920;1995;2;0;1;3;1.5;2;420000
929;20150514;2009;0;2;0;1;2;2.75;2;359000
930;20140808;1988;0;1;0;1;4;3;1;390000
931;20140902;2005;0;2;0;1;3;2.5;2;300000
932;20150305;1981;0;1;0;1;5;2.5;1;545000
933;20150408;1972;0;1;0;1;3;1;1;288349
934;20150205;1985;0;1;0;1;3;2.25;1;299900
935;20140717;1925;0;1.5;0.5;1;4;2;1.5;891000
936;20150331;1947;0;1;0;1;3;2;1; 1.2e+006 
937;20150205;2004;0;2;0;1;4;2.5;2;378000
938;20140623;1951;0;1;0;1;2;1;1;299995
939;20141007;1994;0;1;0;1;3;2.5;1;253000
940;20150120;1979;0;1;0;1;3;2.25;1;350000
941;20150311;1900;0;1.5;0.5;1;4;3;1.5;565000
942;20140612;1908;0;1;0;1;2;1;1;315000
943;20141022;1915;0;1.5;0.5;1;4;3;1.5;570000
944;20140811;2005;0;2;0;1;5;3.5;2;971000
945;20140828;1910;0;1.5;0.5;1;5;2.5;1.5;915000
946;20150112;1950;0;1;0;1;4;1.5;1;419000
947;20150209;1977;0;1;0;1;4;1.75;1;260000
948;20150408;1990;0;2;0;1;3;3;2;13215000000
949;20150306;1977;0;1;0;1;3;1;1;369950
950;20141015;1994;0;2;0;1;3;2.5;2;10299000000
951;20150506;1929;0;1.5;0.5;1;5;1;1.5;435000
952;20150325;1958;2002;1;0;1;3;1.75;1;601000
953;20140716;1963;0;1;0;1;3;1;1;460500
954;20140521;2000;0;1;0;1;3;2.5;3;720000
955;20150421;1996;0;2;0;1;4;2.5;2;851000
956;20140904;1916;1978;2;0;1;4;3;2;550000
957;20150323;1920;0;1.5;0.5;1;4;1;1.5;700000
958;20140908;1963;0;1;0;1;3;1.75;1;323000
959;20140922;1944;0;1;0;1;3;1;1;345500
960;20141203;1959;0;1;0;1;4;1.5;1;378000
961;20141112;1917;0;1;0;1;4;2;3;650000
962;20150413;1982;0;1;0;1;3;2;1;385000
963;20140916;1910;0;1;0;1;2;1;1;425000
964;20141202;1920;0;1.5;0.5;1;4;2;1.5;210000
965;20140528;1993;0;2;0;1;4;2.5;2;630000
966;20140730;1953;0;1;0;1;3;1.75;1;335000
967;20140625;1966;0;1;0;1;3;1;1;196500
968;20140515;1986;0;1;0;1;4;2.75;1;582800
969;20140623;1983;0;1;0;1;3;1.75;1;440000
970;20140825;1974;0;2;0;1;4;2.25;2;752500
971;20141028;1909;0;2;0;1;3;1.75;2;532500
972;20150506;1950;0;1;0;1;3;1;1;265000
973;20150202;1961;0;1;0;1;3;1.25;1;397500
974;20140724;1999;0;2;0;1;3;2.5;2;524250
975;20140509;1996;0;2;0;1;4;2.75;2;765000
976;20140806;2001;0;2;0;1;4;2.5;2;648000
977;20140812;1969;0;1;0;1;5;2.5;1;469500
978;20150324;1975;0;1;0;1;3;1.75;1;237500
979;20150121;1956;0;1;0;1;3;1;1;216000
980;20150330;1963;0;1;0;1;3;1;1;427200
981;20150311;1977;0;1;0;1;3;2.25;1;280000
982;20150425;1968;0;1;0;1;5;3;1;718000
983;20150310;2010;0;2;0;1;2;2.75;2;420000
984;20140916;1952;0;1;0;1;2;1;1;379000
985;20140527;1942;0;1;0;1;2;1;1;326100
